25000000
5000000
2500000
500000
250000
50000
25000
10000
a35000000
30000000
3500000
3000000
350000
300000
35000
60000
a10
10
10
10
10
5
5
5
a3000
3000
1000
300
300
30
30
30
a

Mar. 26 2024
'15:32:10
HF loop TM8
801 Pts
 
 
inside mumetal shield
*
*
external supply
*
Hz	V /sqrt(Hz)
16400000	2.70536E-07
16437500	3.263332E-07
16475000	2.86285E-07
16512500	1.983382E-07
16550000	1.668249E-07
16587500	3.181515E-07
16625000	4.425461E-07
16662500	1.894549E-07
16700000	2.283385E-07
16737500	1.338058E-07
16775000	1.745538E-07
16812500	2.603319E-07
16850000	1.483946E-07
16887500	2.009378E-07
16925000	1.847374E-07
16962500	1.272839E-07
17000000	1.953771E-07
17037500	1.550616E-07
17075000	1.609872E-07
17112500	1.322974E-07
17150000	1.522404E-07
17187500	2.202544E-07
17225000	1.296072E-07
17262500	2.27057E-07
17300000	1.427048E-07
17337500	2.15691E-07
17375000	1.751922E-07
17412500	1.859424E-07
17450000	2.042162E-07
17487500	1.863723E-07
17525000	1.297693E-07
17562500	2.155415E-07
17600000	1.408166E-07
17637500	1.429759E-07
17675000	1.6994E-07
17712500	1.758432E-07
17750000	2.44559E-07
17787500	1.472301E-07
17825000	2.737962E-07
17862500	2.174894E-07
17900000	1.562331E-07
17937500	2.493447E-07
17975000	1.78403E-07
18012500	2.745098E-07
18050000	1.596344E-07
18087500	2.02995E-07
18125000	2.414031E-07
18162500	1.672004E-07
18200000	4.662659E-07
18237500	1.948315E-07
18275000	3.167031E-07
18312500	3.465105E-07
18350000	2.285911E-07
18387500	2.431702E-07
18425000	3.176207E-07
18462500	2.612118E-07
18500000	2.152695E-07
18537500	2.304093E-07
18575000	3.795514E-07
18612500	2.755756E-07
18650000	5.291782E-07
18687500	3.375755E-07
18725000	5.412077E-07
18762500	5.284302E-07
18800000	5.439194E-07
18837500	2.694792E-07
18875000	2.15377E-07
18912500	1.660561E-07
18950000	4.544409E-07
18987500	2.886321E-07
19025000	2.781638E-07
19062500	2.407398E-07
19100000	2.329467E-07
19137500	3.87209E-07
19175000	2.485012E-07
19212500	2.12587E-07
19250000	2.14723E-07
19287500	1.883654E-07
19325000	3.895069E-07
19362500	2.692919E-07
19400000	2.782354E-07
19437500	3.320943E-07
19475000	2.085903E-07
19512500	3.088859E-07
19550000	1.721846E-07
19587500	2.775784E-07
19625000	2.254314E-07
19662500	2.876864E-07
19700000	2.874909E-07
19737500	2.491331E-07
19775000	2.212207E-07
19812500	2.772075E-07
19850000	2.016768E-07
19887500	2.687947E-07
19925000	2.572119E-07
19962500	2.38342E-07
20000000	1.863571E-07
20037500	1.440496E-07
20075000	1.947078E-07
20112500	1.680869E-07
20150000	1.685797E-07
20187500	2.074191E-07
20225000	2.621351E-07
20262500	2.288402E-07
20300000	1.250325E-07
20337500	2.58072E-07
20375000	1.936944E-07
20412500	2.265707E-07
20450000	1.734894E-07
20487500	2.222424E-07
20525000	2.093312E-07
20562500	1.751986E-07
20600000	2.56832E-07
20637500	2.007517E-07
20675000	2.373656E-07
20712500	2.637154E-07
20750000	1.943266E-07
20787500	2.713814E-07
20825000	2.209368E-07
20862500	1.649042E-07
20900000	2.212861E-07
20937500	2.159025E-07
20975000	1.497151E-07
21012500	1.887552E-07
21050000	2.254585E-07
21087500	2.027415E-07
21125000	2.189114E-07
21162500	2.113557E-07
21200000	1.952222E-07
21237500	2.011128E-07
21275000	1.898987E-07
21312500	1.560452E-07
21350000	2.139499E-07
21387500	1.418804E-07
21425000	2.186049E-07
21462500	1.923097E-07
21500000	2.181661E-07
21537500	2.208257E-07
21575000	2.219042E-07
21612500	2.135239E-07
21650000	2.113827E-07
21687500	1.417264E-07
21725000	1.218347E-07
21762500	1.497242E-07
21800000	2.147797E-07
21837500	1.731429E-07
21875000	1.546434E-07
21912500	2.311735E-07
21950000	1.630491E-07
21987500	1.274014E-07
22025000	1.885106E-07
22062500	1.832758E-07
22100000	1.688741E-07
22137500	2.097655E-07
22175000	1.88046E-07
22212500	1.831438E-07
22250000	1.673313E-07
22287500	1.786117E-07
22325000	1.733921E-07
22362500	2.168346E-07
22400000	1.697524E-07
22437500	1.623682E-07
22475000	1.846625E-07
22512500	2.357477E-07
22550000	2.151458E-07
22587500	1.898893E-07
22625000	2.095758E-07
22662500	1.502745E-07
22700000	1.422258E-07
22737500	1.457787E-07
22775000	1.806933E-07
22812500	1.716122E-07
22850000	2.19354E-07
22887500	2.034372E-07
22925000	1.631206E-07
22962500	1.546356E-07
23000000	1.229588E-07
23037500	2.213449E-07
23075000	1.978585E-07
23112500	1.912862E-07
23150000	1.827887E-07
23187500	1.936589E-07
23225000	1.956493E-07
23262500	1.584013E-07
23300000	1.691436E-07
23337500	2.245806E-07
23375000	1.693674E-07
23412500	1.784855E-07
23450000	1.557641E-07
23487500	2.004593E-07
23525000	1.93066E-07
23562500	1.510494E-07
23600000	2.15698E-07
23637500	1.635521E-07
23675000	1.605297E-07
23712500	1.468856E-07
23750000	1.418541E-07
23787500	1.763653E-07
23825000	1.937583E-07
23862500	1.413752E-07
23900000	2.289974E-07
23937500	1.850942E-07
23975000	2.030263E-07
24012500	1.58383E-07
24050000	1.060251E-07
24087500	1.240193E-07
24125000	2.394621E-07
24162500	2.266881E-07
24200000	2.194017E-07
24237500	1.771962E-07
24275000	1.59936E-07
24312500	1.862676E-07
24350000	1.770323E-07
24387500	2.161063E-07
24425000	1.802188E-07
24462500	2.076621E-07
24500000	1.413174E-07
24537500	1.770959E-07
24575000	2.276581E-07
24612500	1.544741E-07
24650000	1.706787E-07
24687500	1.607582E-07
24725000	1.96722E-07
24762500	1.64173E-07
24800000	1.82264E-07
24837500	2.001947E-07
24875000	1.843336E-07
24912500	1.05308E-07
24950000	1.398589E-07
24987500	2.20021E-07
25025000	1.803965E-07
25062500	1.65234E-07
25100000	1.627529E-07
25137500	1.428615E-07
25175000	2.19273E-07
25212500	2.01094E-07
25250000	1.916902E-07
25287500	1.607533E-07
25325000	1.515054E-07
25362500	2.27419E-07
25400000	1.548837E-07
25437500	2.063246E-07
25475000	1.018457E-07
25512500	2.180681E-07
25550000	1.639279E-07
25587500	2.237446E-07
25625000	2.188077E-07
25662500	1.785216E-07
25700000	1.349222E-07
25737500	1.943556E-07
25775000	2.006785E-07
25812500	1.640451E-07
25850000	1.363296E-07
25887500	1.607358E-07
25925000	1.976907E-07
25962500	1.578605E-07
26000000	1.289516E-07
26037500	1.639802E-07
26075000	1.905631E-07
26112500	2.11982E-07
26150000	2.035781E-07
26187500	1.426662E-07
26225000	1.788758E-07
26262500	1.512743E-07
26300000	1.486498E-07
26337500	1.446018E-07
26375000	1.65033E-07
26412500	1.24583E-07
26450000	1.801995E-07
26487500	1.5482E-07
26525000	1.648817E-07
26562500	1.472888E-07
26600000	1.335446E-07
26637500	1.632381E-07
26675000	4.199456E-07
26712500	1.639681E-07
26750000	1.671523E-07
26787500	1.729397E-07
26825000	1.395359E-07
26862500	1.644217E-07
26900000	1.815446E-07
26937500	1.755322E-07
26975000	1.679494E-07
27012500	1.655247E-07
27050000	1.389447E-07
27087500	1.243353E-07
27125000	1.878605E-07
27162500	1.487884E-07
27200000	1.622874E-07
27237500	2.101118E-07
27275000	1.812892E-07
27312500	1.397908E-07
27350000	1.577473E-07
27387500	1.930617E-07
27425000	2.189804E-07
27462500	1.483283E-07
27500000	1.723936E-07
27537500	1.916763E-07
27575000	1.651007E-07
27612500	1.833116E-07
27650000	1.526601E-07
27687500	1.906906E-07
27725000	1.745801E-07
27762500	2.138029E-07
27800000	1.58078E-07
27837500	2.210298E-07
27875000	1.254308E-07
27912500	1.346161E-07
27950000	2.2274E-07
27987500	1.233323E-07
28025000	1.554187E-07
28062500	1.429565E-07
28100000	1.401924E-07
28137500	1.87007E-07
28175000	1.768703E-07
28212500	1.685439E-07
28250000	1.90154E-07
28287500	1.582756E-07
28325000	2.147692E-07
28362500	1.828549E-07
28400000	2.027557E-07
28437500	1.530135E-07
28475000	1.62648E-07
28512500	1.642359E-07
28550000	1.821692E-07
28587500	1.993234E-07
28625000	1.833254E-07
28662500	2.336513E-07
28700000	1.362868E-07
28737500	1.450509E-07
28775000	1.485034E-07
28812500	1.34863E-07
28850000	1.821419E-07
28887500	1.673391E-07
28925000	1.72428E-07
28962500	1.670271E-07
29000000	1.670606E-07
29037500	1.358939E-07
29075000	1.777036E-07
29112500	2.03359E-07
29150000	1.498989E-07
29187500	1.553386E-07
29225000	1.675573E-07
29262500	1.920104E-07
29300000	1.809925E-07
29337500	1.651869E-07
29375000	1.203715E-07
29412500	2.495705E-07
29450000	1.757895E-07
29487500	1.935551E-07
29525000	2.212225E-07
29562500	1.773322E-07
29600000	1.760704E-07
29637500	1.800743E-07
29675000	1.419991E-07
29712500	1.828251E-07
29750000	1.291895E-07
29787500	2.014021E-07
29825000	1.460451E-07
29862500	1.561836E-07
29900000	1.897088E-07
29937500	1.780059E-07
29975000	1.608654E-07
30012500	1.624873E-07
30050000	1.376273E-07
30087500	1.506413E-07
30125000	1.769035E-07
30162500	1.586998E-07
30200000	1.780842E-07
30237500	1.411624E-07
30275000	1.656237E-07
30312500	1.599328E-07
30350000	2.081389E-07
30387500	1.488171E-07
30425000	1.949095E-07
30462500	1.305188E-07
30500000	1.734188E-07
30537500	1.596516E-07
30575000	1.202175E-07
30612500	1.669127E-07
30650000	1.791866E-07
30687500	1.886695E-07
30725000	1.662204E-07
30762500	1.595287E-07
30800000	1.386899E-07
30837500	1.190502E-07
30875000	1.542999E-07
30912500	1.688865E-07
30950000	1.017644E-07
30987500	1.423248E-07
31025000	1.344936E-07
31062500	1.124737E-07
31100000	1.585809E-07
31137500	1.423222E-07
31175000	1.591509E-07
31212500	1.494222E-07
31250000	1.556234E-07
31287500	1.570073E-07
31325000	1.857026E-07
31362500	2.008756E-07
31400000	1.601407E-07
31437500	2.141312E-07
31475000	1.466806E-07
31512500	1.542753E-07
31550000	1.323468E-07
31587500	8.636279E-08
31625000	1.436219E-07
31662500	1.381752E-07
31700000	1.828127E-07
31737500	1.617507E-07
31775000	1.803395E-07
31812500	1.554712E-07
31850000	1.599932E-07
31887500	1.634792E-07
31925000	1.217831E-07
31962500	1.820601E-07
32000000	1.246255E-07
32037500	1.521044E-07
32075000	1.765061E-07
32112500	1.304332E-07
32150000	1.332073E-07
32187500	1.830999E-07
32225000	1.765902E-07
32262500	1.324947E-07
32300000	1.516104E-07
32337500	1.607546E-07
32375000	1.684519E-07
32412500	1.532075E-07
32450000	1.727567E-07
32487500	1.538876E-07
32525000	1.636054E-07
32562500	1.679008E-07
32600000	1.680187E-07
32637500	1.35901E-07
32675000	1.521601E-07
32712500	1.842353E-07
32750000	2.011139E-07
32787500	1.355337E-07
32825000	1.527785E-07
32862500	1.444816E-07
32900000	1.230635E-07
32937500	1.480644E-07
32975000	1.416842E-07
33012500	1.512666E-07
33050000	1.490802E-07
33087500	1.255625E-07
33125000	1.471408E-07
33162500	1.386536E-07
33200000	1.44165E-07
33237500	1.734571E-07
33275000	1.923608E-07
33312500	1.733056E-07
33350000	2.442803E-07
33387500	1.739448E-07
33425000	1.421591E-07
33462500	2.04533E-07
33500000	1.741936E-07
33537500	1.579331E-07
33575000	1.544297E-07
33612500	1.371572E-07
33650000	1.476246E-07
33687500	1.806152E-07
33725000	1.724853E-07
33762500	1.437105E-07
33800000	1.688091E-07
33837500	1.480136E-07
33875000	1.750474E-07
33912500	1.513993E-07
33950000	1.582214E-07
33987500	1.629149E-07
34025000	1.91469E-07
34062500	1.59208E-07
34100000	1.809573E-07
34137500	1.465104E-07
34175000	1.506267E-07
34212500	1.409233E-07
34250000	1.339201E-07
34287500	1.910298E-07
34325000	1.939538E-07
34362500	1.569037E-07
34400000	1.224677E-07
34437500	1.63563E-07
34475000	1.437913E-07
34512500	9.905182E-08
34550000	1.310603E-07
34587500	1.520923E-07
34625000	1.534214E-07
34662500	1.274561E-07
34700000	1.637845E-07
34737500	1.662367E-07
34775000	1.210417E-07
34812500	1.411191E-07
34850000	1.160103E-07
34887500	1.51747E-07
34925000	1.106588E-07
34962500	1.801609E-07
35000000	1.549396E-07

Mar. 26 2024
'15:32:38
HF loop TM8
801 Pts
 
 
inside mumetal shield
*
*
external supply
*
Hz	V /sqrt(Hz)
2500000	1.686091E-07
2504375	7.498666E-08
2508750	1.961344E-07
2513125	1.006061E-07
2517500	1.262622E-07
2521875	1.167613E-07
2526250	1.202189E-07
2530625	1.415945E-07
2535000	1.191168E-07
2539375	8.436557E-08
2543750	8.908895E-08
2548125	1.281805E-07
2552500	1.296823E-07
2556875	8.841878E-08
2561250	1.38197E-07
2565625	1.034742E-07
2570000	3.392202E-07
2574375	8.013071E-08
2578750	1.328711E-07
2583125	1.377552E-07
2587500	1.190488E-07
2591875	1.525104E-07
2596250	9.302047E-08
2600625	1.29288E-07
2605000	1.22552E-07
2609375	1.487909E-07
2613750	1.268649E-07
2618125	1.452129E-07
2622500	1.161935E-07
2626875	1.747488E-07
2631250	1.551317E-07
2635625	1.03662E-07
2640000	1.605257E-07
2644375	1.150381E-07
2648750	1.674644E-07
2653125	1.203947E-07
2657500	1.596595E-07
2661875	1.582784E-07
2666250	1.407383E-07
2670625	1.70901E-07
2675000	1.67809E-07
2679375	1.315125E-07
2683750	1.55093E-07
2688125	1.09418E-07
2692500	1.402986E-07
2696875	1.62331E-07
2701250	1.338291E-07
2705625	1.058375E-07
2710000	1.096746E-07
2714375	1.741038E-07
2718750	2.08527E-07
2723125	1.756545E-07
2727500	1.395451E-07
2731875	1.24735E-07
2736250	1.076228E-07
2740625	1.064053E-07
2745000	1.452702E-07
2749375	1.154596E-07
2753750	1.405078E-07
2758125	2.873954E-07
2762500	1.547895E-07
2766875	1.976953E-07
2771250	1.482949E-07
2775625	1.187453E-07
2780000	1.522652E-07
2784375	1.266397E-07
2788750	1.690973E-07
2793125	1.223939E-07
2797500	9.14488E-08
2801875	8.595523E-08
2806250	1.403111E-07
2810625	1.081486E-07
2815000	1.157051E-07
2819375	8.392399E-08
2823750	1.323729E-07
2828125	1.598636E-07
2832500	1.083908E-07
2836875	1.588174E-07
2841250	9.470783E-08
2845625	1.115191E-07
2850000	7.963579E-08
2854375	2.097853E-07
2858750	1.187157E-07
2863125	1.072881E-07
2867500	9.339104E-08
2871875	1.077982E-07
2876250	1.320435E-07
2880625	1.064746E-07
2885000	3.348826E-07
2889375	1.047738E-07
2893750	1.761782E-07
2898125	1.123866E-07
2902500	1.376488E-07
2906875	8.040807E-08
2911250	1.238904E-07
2915625	7.130166E-08
2920000	1.191501E-07
2924375	7.152205E-08
2928750	6.159052E-08
2933125	1.128859E-07
2937500	1.184322E-07
2941875	8.509211E-08
2946250	1.165643E-07
2950625	6.926773E-08
2955000	8.745867E-08
2959375	6.853046E-08
2963750	6.559026E-08
2968125	9.050438E-08
2972500	8.042023E-08
2976875	1.070372E-07
2981250	6.644078E-08
2985625	1.039316E-07
2990000	6.925571E-08
2994375	8.963616E-08
2998750	8.425263E-08
3003125	7.641162E-08
3007500	6.29813E-08
3011875	8.684899E-08
3016250	8.38575E-08
3020625	8.206675E-08
3025000	7.035244E-08
3029375	7.723551E-08
3033750	8.865254E-08
3038125	5.914501E-08
3042500	9.079864E-08
3046875	7.726961E-08
3051250	8.191142E-08
3055625	7.822855E-08
3060000	6.968087E-08
3064375	8.862467E-08
3068750	7.568207E-08
3073125	2.365346E-07
3077500	6.472104E-08
3081875	9.118821E-08
3086250	5.590204E-08
3090625	6.23731E-08
3095000	5.913009E-08
3099375	9.67914E-08
3103750	6.64342E-08
3108125	6.671527E-08
3112500	7.250198E-08
3116875	9.79655E-08
3121250	6.362552E-08
3125625	6.603838E-08
3130000	1.038075E-07
3134375	8.599948E-08
3138750	4.828171E-08
3143125	6.961697E-08
3147500	1.076835E-07
3151875	7.92853E-08
3156250	7.028788E-08
3160625	5.574283E-08
3165000	7.787425E-08
3169375	6.996678E-08
3173750	6.611349E-08
3178125	7.667768E-08
3182500	7.805674E-08
3186875	6.011469E-08
3191250	7.478734E-08
3195625	8.231945E-08
3200000	7.183291E-08
3204375	7.215014E-08
3208750	6.811875E-08
3213125	8.141321E-08
3217500	6.185496E-08
3221875	5.373749E-08
3226250	7.751505E-08
3230625	7.215083E-08
3235000	6.315803E-08
3239375	5.828308E-08
3243750	6.135615E-08
3248125	6.822417E-08
3252500	7.604081E-08
3256875	4.63581E-08
3261250	1.855877E-07
3265625	7.567462E-08
3270000	6.807243E-08
3274375	5.793028E-08
3278750	9.573507E-08
3283125	6.865615E-08
3287500	5.486409E-08
3291875	6.317876E-08
3296250	7.098027E-08
3300625	5.754924E-08
3305000	7.221173E-08
3309375	6.461951E-08
3313750	6.710216E-08
3318125	7.612321E-08
3322500	5.566803E-08
3326875	8.630725E-08
3331250	6.97564E-08
3335625	5.034091E-08
3340000	5.767243E-08
3344375	5.660612E-08
3348750	5.012774E-08
3353125	4.748139E-08
3357500	6.359758E-08
3361875	5.982216E-08
3366250	6.211727E-08
3370625	5.921961E-08
3375000	5.526763E-08
3379375	5.525628E-08
3383750	3.403273E-08
3388125	5.269657E-08
3392500	5.778823E-08
3396875	5.28496E-08
3401250	7.695556E-08
3405625	4.825891E-08
3410000	6.439428E-08
3414375	6.3511E-08
3418750	5.243582E-08
3423125	3.655444E-08
3427500	6.530435E-08
3431875	8.250959E-08
3436250	4.972392E-08
3440625	4.174315E-08
3445000	4.871569E-08
3449375	1.557181E-07
3453750	5.403243E-08
3458125	5.531456E-08
3462500	4.247113E-08
3466875	4.739536E-08
3471250	5.376361E-08
3475625	6.164723E-08
3480000	5.063731E-08
3484375	5.105355E-08
3488750	4.618286E-08
3493125	5.421881E-08
3497500	4.484596E-08
3501875	4.576364E-08
3506250	7.132652E-08
3510625	5.279063E-08
3515000	5.40338E-08
3519375	4.843679E-08
3523750	1.061583E-07
3528125	5.271539E-08
3532500	7.318224E-08
3536875	4.929323E-08
3541250	1.051353E-07
3545625	5.653922E-08
3550000	7.925983E-08
3554375	9.206342E-08
3558750	7.56208E-08
3563125	5.384134E-08
3567500	5.694142E-08
3571875	6.482598E-08
3576250	6.123287E-08
3580625	6.397612E-08
3585000	7.296747E-08
3589375	1.316273E-07
3593750	5.283493E-08
3598125	6.326907E-08
3602500	1.013929E-07
3606875	1.093839E-07
3611250	6.541475E-08
3615625	5.481014E-08
3620000	7.892365E-08
3624375	5.873421E-08
3628750	6.113215E-08
3633125	6.247817E-08
3637500	1.787231E-07
3641875	5.454785E-08
3646250	6.559934E-08
3650625	9.749805E-08
3655000	1.447459E-07
3659375	9.074096E-08
3663750	8.923145E-08
3668125	1.072134E-07
3672500	1.414906E-07
3676875	7.375315E-08
3681250	9.610337E-08
3685625	1.020504E-07
3690000	1.139486E-07
3694375	7.927871E-08
3698750	1.178666E-07
3703125	1.757862E-07
3707500	7.869716E-08
3711875	1.063446E-07
3716250	1.442223E-07
3720625	1.988593E-07
3725000	5.909858E-08
3729375	1.14237E-07
3733750	1.453024E-07
3738125	2.065332E-07
3742500	6.656531E-08
3746875	1.458896E-07
3751250	1.535655E-07
3755625	7.603661E-08
3760000	1.216345E-07
3764375	2.163523E-07
3768750	2.336732E-07
3773125	8.810155E-08
3777500	1.213367E-07
3781875	1.731764E-07
3786250	2.222119E-07
3790625	8.913324E-08
3795000	1.903687E-07
3799375	1.228299E-07
3803750	8.747234E-08
3808125	9.160713E-08
3812500	1.681162E-07
3816875	1.868425E-07
3821250	7.849627E-08
3825625	1.61897E-07
3830000	1.139932E-07
3834375	2.668985E-07
3838750	1.169325E-07
3843125	1.981959E-07
3847500	1.665961E-07
3851875	2.103774E-07
3856250	1.255869E-07
3860625	1.964693E-07
3865000	1.583055E-07
3869375	1.122136E-07
3873750	2.427936E-07
3878125	1.620835E-07
3882500	2.448124E-07
3886875	1.021668E-07
3891250	2.717356E-07
3895625	1.452713E-07
3900000	3.291723E-07
3904375	1.313026E-07
3908750	2.462493E-07
3913125	2.007762E-07
3917500	2.925481E-07
3921875	1.914685E-07
3926250	1.881493E-07
3930625	1.818917E-07
3935000	1.497699E-07
3939375	2.641186E-07
3943750	2.894128E-07
3948125	3.042596E-07
3952500	1.285595E-07
3956875	2.41282E-07
3961250	2.440115E-07
3965625	3.158971E-07
3970000	2.49995E-07
3974375	2.208736E-07
3978750	1.94833E-07
3983125	2.237991E-07
3987500	3.071019E-07
3991875	1.96147E-07
3996250	2.176074E-07
4000625	1.700571E-07
4005000	2.64182E-07
4009375	2.530877E-07
4013750	3.344478E-07
4018125	2.564899E-07
4022500	1.563747E-07
4026875	2.127918E-07
4031250	3.363191E-07
4035625	2.575511E-07
4040000	2.433835E-07
4044375	1.375988E-07
4048750	1.558518E-07
4053125	2.336632E-07
4057500	2.121935E-07
4061875	2.374627E-07
4066250	2.275711E-07
4070625	1.601232E-07
4075000	1.821832E-07
4079375	2.485714E-07
4083750	1.333833E-07
4088125	1.366235E-07
4092500	1.204812E-07
4096875	4.323384E-07
4101250	2.153098E-07
4105625	2.318341E-07
4110000	1.245634E-07
4114375	1.601099E-07
4118750	1.741424E-07
4123125	1.823514E-07
4127500	2.174618E-07
4131875	1.2217E-07
4136250	1.755849E-07
4140625	1.707088E-07
4145000	3.608906E-07
4149375	1.809214E-07
4153750	2.328592E-07
4158125	1.29578E-07
4162500	2.373642E-07
4166875	1.216339E-07
4171250	1.433013E-07
4175625	1.115776E-07
4180000	1.400518E-07
4184375	1.403389E-07
4188750	2.008236E-07
4193125	2.218301E-07
4197500	1.751118E-07
4201875	1.932227E-07
4206250	2.00731E-07
4210625	2.794439E-07
4215000	1.555515E-07
4219375	1.094232E-07
4223750	9.203929E-08
4228125	1.501075E-07
4232500	1.426617E-07
4236875	1.210384E-07
4241250	2.282288E-07
4245625	1.242556E-07
4250000	1.110702E-07
4254375	1.146672E-07
4258750	1.758357E-07
4263125	1.217723E-07
4267500	1.292324E-07
4271875	1.49471E-07
4276250	1.291482E-07
4280625	8.499331E-08
4285000	7.545196E-08
4289375	1.402878E-07
4293750	9.509533E-08
4298125	1.077154E-07
4302500	1.147963E-07
4306875	1.795133E-07
4311250	1.200451E-07
4315625	9.65431E-08
4320000	1.004278E-07
4324375	1.342613E-07
4328750	1.800951E-07
4333125	1.003646E-07
4337500	1.297706E-07
4341875	9.591757E-08
4346250	1.067552E-07
4350625	1.412326E-07
4355000	1.38801E-07
4359375	1.115289E-07
4363750	8.236425E-08
4368125	7.514264E-08
4372500	1.687326E-07
4376875	8.47898E-08
4381250	1.130428E-07
4385625	1.006924E-07
4390000	2.35894E-07
4394375	1.085696E-07
4398750	7.95238E-08
4403125	8.43856E-08
4407500	1.339583E-07
4411875	7.435613E-08
4416250	1.075803E-07
4420625	1.412074E-07
4425000	8.226732E-08
4429375	1.949958E-07
4433750	8.910192E-08
4438125	1.543698E-07
4442500	9.115431E-08
4446875	1.096149E-07
4451250	7.677238E-08
4455625	1.494059E-07
4460000	6.918653E-08
4464375	1.156909E-07
4468750	1.215004E-07
4473125	9.868757E-08
4477500	8.507861E-08
4481875	8.655661E-08
4486250	1.316463E-07
4490625	6.08522E-08
4495000	9.378773E-08
4499375	7.496644E-08
4503750	1.224275E-07
4508125	6.905287E-08
4512500	7.572247E-08
4516875	2.129155E-07
4521250	1.081107E-07
4525625	9.262219E-08
4530000	7.121909E-08
4534375	1.148236E-07
4538750	4.666124E-07
4543125	8.79645E-08
4547500	8.995585E-08
4551875	1.018582E-07
4556250	8.771116E-08
4560625	1.060406E-07
4565000	1.002232E-07
4569375	1.02313E-07
4573750	1.079222E-07
4578125	1.319525E-07
4582500	9.85418E-08
4586875	8.227243E-08
4591250	8.452594E-08
4595625	9.381088E-08
4600000	1.027292E-07
4604375	7.957141E-08
4608750	8.816342E-08
4613125	6.605841E-08
4617500	7.513724E-08
4621875	7.170462E-08
4626250	7.996462E-08
4630625	5.834137E-08
4635000	8.490441E-08
4639375	1.162422E-07
4643750	6.654249E-08
4648125	1.25747E-07
4652500	1.081187E-07
4656875	7.33453E-08
4661250	6.717012E-08
4665625	8.268073E-08
4670000	7.210937E-08
4674375	6.479303E-08
4678750	5.940576E-08
4683125	8.191756E-08
4687500	6.673045E-08
4691875	7.057321E-08
4696250	9.989599E-08
4700625	8.641224E-08
4705000	3.494607E-07
4709375	6.75724E-08
4713750	8.122323E-08
4718125	8.961663E-08
4722500	6.289815E-08
4726875	7.436562E-08
4731250	8.366444E-08
4735625	8.92538E-08
4740000	8.262692E-08
4744375	7.727665E-08
4748750	7.722788E-08
4753125	7.31042E-08
4757500	7.940353E-08
4761875	1.406486E-07
4766250	2.066833E-07
4770625	7.998513E-08
4775000	6.436172E-08
4779375	7.941988E-08
4783750	9.492179E-08
4788125	5.730404E-08
4792500	6.118344E-08
4796875	9.008312E-08
4801250	1.009831E-07
4805625	6.839921E-08
4810000	8.727309E-08
4814375	8.265184E-08
4818750	7.718519E-08
4823125	5.892427E-08
4827500	8.31371E-08
4831875	1.424967E-07
4836250	7.761759E-08
4840625	8.909343E-08
4845000	1.029693E-07
4849375	6.035491E-08
4853750	7.421625E-08
4858125	9.3273E-08
4862500	8.425755E-08
4866875	6.000489E-08
4871250	5.183479E-07
4875625	7.700054E-08
4880000	1.016397E-07
4884375	8.251928E-08
4888750	8.678226E-08
4893125	2.668327E-07
4897500	8.692858E-08
4901875	7.275551E-08
4906250	7.872774E-08
4910625	7.719275E-08
4915000	9.006854E-08
4919375	7.961619E-08
4923750	7.311842E-08
4928125	8.44982E-08
4932500	7.691505E-08
4936875	9.372501E-08
4941250	7.722995E-08
4945625	8.662305E-08
4950000	7.770874E-08
4954375	8.070572E-08
4958750	9.461714E-08
4963125	8.634058E-08
4967500	8.15435E-08
4971875	7.210969E-08
4976250	1.196025E-07
4980625	1.218597E-07
4985000	9.151438E-08
4989375	6.772098E-08
4993750	8.103898E-08
4998125	6.329287E-08
5002500	6.11922E-08
5006875	8.196761E-08
5011250	8.146937E-08
5015625	9.027943E-08
5020000	9.996084E-08
5024375	8.329349E-08
5028750	7.114971E-08
5033125	9.411693E-08
5037500	5.835176E-08
5041875	7.189076E-08
5046250	6.508131E-08
5050625	6.379282E-08
5055000	6.845783E-08
5059375	7.617861E-08
5063750	6.20446E-08
5068125	7.424181E-08
5072500	5.835388E-08
5076875	7.855153E-08
5081250	2.624734E-07
5085625	5.701901E-08
5090000	1.170635E-07
5094375	1.360604E-07
5098750	1.04372E-07
5103125	5.804314E-08
5107500	8.692496E-08
5111875	7.267E-08
5116250	7.738491E-08
5120625	9.181404E-08
5125000	6.16753E-08
5129375	8.752419E-08
5133750	7.8542E-08
5138125	9.325229E-08
5142500	1.174711E-07
5146875	8.087218E-08
5151250	7.165074E-08
5155625	5.338962E-08
5160000	8.20634E-08
5164375	6.070101E-08
5168750	7.079336E-08
5173125	7.307592E-08
5177500	8.244454E-08
5181875	8.646533E-08
5186250	1.083114E-07
5190625	4.797108E-08
5195000	5.925389E-08
5199375	6.692667E-08
5203750	2.401175E-07
5208125	1.452067E-07
5212500	6.530942E-08
5216875	7.741054E-08
5221250	8.595821E-08
5225625	7.953261E-08
5230000	9.264344E-08
5234375	6.467883E-08
5238750	8.981264E-08
5243125	7.886666E-08
5247500	9.922554E-08
5251875	8.267337E-08
5256250	6.439866E-08
5260625	8.568296E-08
5265000	9.034611E-08
5269375	1.199334E-07
5273750	6.461651E-08
5278125	9.573142E-08
5282500	7.770414E-08
5286875	8.19264E-08
5291250	6.385867E-08
5295625	7.909406E-08
5300000	9.292693E-08
5304375	8.228329E-08
5308750	6.571365E-08
5313125	1.645714E-07
5317500	9.318622E-08
5321875	9.490631E-08
5326250	7.311598E-08
5330625	9.320539E-08
5335000	7.991463E-08
5339375	8.105842E-08
