25000000
5000000
2500000
500000
250000
50000
25000
10000
a35000000
30000000
3500000
3000000
350000
300000
35000
60000
a10
10
10
10
10
5
5
5
a3000
3000
1000
300
300
30
30
30
a

Mar. 26 2024
'15:19:32
HF loop TM8
801 Pts
 
 
inside mumetal shield
*
*
*
*
Hz	V /sqrt(Hz)
29156250	1.679953E-07
29200000	1.29731E-07
29243750	1.618005E-07
29287500	1.886434E-07
29331250	1.34762E-07
29375000	1.323354E-07
29418750	1.47458E-07
29462500	1.490531E-07
29506250	4.23877E-07
29550000	1.544339E-07
29593750	1.671965E-07
29637500	2.319229E-07
29681250	1.633506E-07
29725000	1.221593E-07
29768750	1.398286E-07
29812500	1.605683E-07
29856250	1.711411E-07
29900000	1.238389E-07
29943750	1.53642E-07
29987500	1.314615E-07
30031250	1.82406E-07
30075000	1.453085E-07
30118750	1.578899E-07
30162500	1.353364E-07
30206250	1.847495E-07
30250000	1.39071E-07
30293750	2.013297E-07
30337500	1.81278E-07
30381250	1.704106E-07
30425000	1.653744E-07
30468750	2.321475E-07
30512500	1.251427E-07
30556250	1.21563E-07
30600000	1.078517E-07
30643750	1.903118E-07
30687500	1.260811E-07
30731250	1.674527E-07
30775000	1.521246E-07
30818750	1.336565E-07
30862500	1.548624E-07
30906250	2.054098E-07
30950000	1.273011E-07
30993750	1.422892E-07
31037500	1.718804E-07
31081250	1.67774E-07
31125000	1.664237E-07
31168750	1.643081E-07
31212500	1.337754E-07
31256250	1.387528E-07
31300000	1.485227E-07
31343750	1.242542E-07
31387500	1.545611E-07
31431250	1.813324E-07
31475000	1.76313E-07
31518750	1.269923E-07
31562500	1.905039E-07
31606250	1.744639E-07
31650000	1.581442E-07
31693750	2.045157E-07
31737500	1.353674E-07
31781250	1.735645E-07
31825000	1.958514E-07
31868750	1.484202E-07
31912500	1.630605E-07
31956250	1.45615E-07
32000000	8.929253E-08
32043750	1.562362E-07
32087500	1.622851E-07
32131250	1.589902E-07
32175000	1.203695E-07
32218750	1.819828E-07
32262500	1.614161E-07
32306250	1.317393E-07
32350000	1.837004E-07
32393750	1.935482E-07
32437500	1.312723E-07
32481250	1.393919E-07
32525000	1.353578E-07
32568750	1.534495E-07
32612500	1.331943E-07
32656250	1.371488E-07
32700000	1.545336E-07
32743750	1.346374E-07
32787500	1.580363E-07
32831250	1.632441E-07
32875000	1.523102E-07
32918750	1.687685E-07
32962500	1.639251E-07
33006250	1.064619E-07
33050000	1.67742E-07
33093750	1.356745E-07
33137500	1.393366E-07
33181250	1.662814E-07
33225000	1.463128E-07
33268750	1.533312E-07
33312500	1.618621E-07
33356250	1.09043E-07
33400000	1.365736E-07
33443750	1.340883E-07
33487500	1.201675E-07
33531250	1.485076E-07
33575000	1.456987E-07
33618750	1.316817E-07
33662500	1.273848E-07
33706250	1.737677E-07
33750000	1.454767E-07
33793750	1.42705E-07
33837500	1.407986E-07
33881250	1.474876E-07
33925000	1.541527E-07
33968750	1.531904E-07
34012500	1.319524E-07
34056250	1.159827E-07
34100000	1.783222E-07
34143750	1.404316E-07
34187500	1.450655E-07
34231250	1.548221E-07
34275000	3.641584E-07
34318750	9.950459E-08
34362500	1.167339E-07
34406250	1.697113E-07
34450000	1.278215E-07
34493750	1.243345E-07
34537500	1.245416E-07
34581250	1.192318E-07
34625000	1.419421E-07
34668750	1.482015E-07
34712500	1.087208E-07
34756250	1.002583E-07
34800000	1.371952E-07
34843750	1.265604E-07
34887500	1.216875E-07
34931250	1.649418E-07
34975000	1.088679E-07
35018750	1.433707E-07
35062500	1.063254E-07
35106250	1.642804E-07
35150000	1.368916E-07
35193750	1.601217E-07
35237500	1.030011E-07
35281250	9.253682E-08
35325000	1.409901E-07
35368750	1.177006E-07
35412500	1.472132E-07
35456250	1.92025E-07
35500000	1.110926E-07
35543750	1.178299E-07
35587500	1.189377E-07
35631250	1.078573E-07
35675000	1.537324E-07
35718750	1.405273E-07
35762500	1.129864E-07
35806250	1.412519E-07
35850000	9.903574E-08
35893750	1.533399E-07
35937500	1.103877E-07
35981250	1.078749E-07
36025000	9.292319E-08
36068750	1.006183E-07
36112500	1.753385E-07
36156250	1.334727E-07
36200000	1.444907E-07
36243750	1.113618E-07
36287500	1.290189E-07
36331250	1.307065E-07
36375000	1.341368E-07
36418750	1.335855E-07
36462500	1.200193E-07
36506250	1.44817E-07
36550000	1.537225E-07
36593750	1.525229E-07
36637500	1.446541E-07
36681250	1.231151E-07
36725000	1.345354E-07
36768750	1.204089E-07
36812500	1.398049E-07
36856250	1.224687E-07
36900000	1.31174E-07
36943750	1.298534E-07
36987500	1.207983E-07
37031250	1.201426E-07
37075000	8.175778E-08
37118750	1.097826E-07
37162500	1.195776E-07
37206250	9.266346E-08
37250000	1.374692E-07
37293750	1.317919E-07
37337500	1.328441E-07
37381250	1.255832E-07
37425000	1.458476E-07
37468750	1.100984E-07
37512500	1.444735E-07
37556250	1.227995E-07
37600000	1.429643E-07
37643750	1.581417E-07
37687500	8.985164E-08
37731250	1.675103E-07
37775000	1.147654E-07
37818750	1.37731E-07
37862500	1.351687E-07
37906250	1.554735E-07
37950000	1.216934E-07
37993750	1.128943E-07
38037500	1.251667E-07
38081250	1.37321E-07
38125000	1.113029E-07
38168750	1.007785E-07
38212500	1.3778E-07
38256250	1.17764E-07
38300000	1.561527E-07
38343750	1.538602E-07
38387500	8.126349E-08
38431250	1.020922E-07
38475000	1.153321E-07
38518750	1.552411E-07
38562500	1.259925E-07
38606250	9.203895E-08
38650000	1.357565E-07
38693750	9.42274E-08
38737500	8.585427E-08
38781250	1.14338E-07
38825000	1.198259E-07
38868750	8.880104E-08
38912500	1.44308E-07
38956250	1.595956E-07
39000000	1.064487E-07
39043750	1.34639E-07
39087500	9.840394E-08
39131250	1.157951E-07
39175000	1.116739E-07
39218750	1.261889E-07
39262500	1.12665E-07
39306250	9.876638E-08
39350000	1.480256E-07
39393750	1.220918E-07
39437500	7.980646E-08
39481250	1.082457E-07
39525000	1.317892E-07
39568750	9.869958E-08
39612500	1.378138E-07
39656250	1.12064E-07
39700000	1.101581E-07
39743750	1.051997E-07
39787500	1.22928E-07
39831250	9.565053E-08
39875000	1.297069E-07
39918750	1.31941E-07
39962500	7.843595E-08
40006250	1.090792E-07
40050000	1.113647E-07
40093750	1.188351E-07
40137500	1.036627E-07
40181250	8.856712E-08
40225000	9.447695E-08
40268750	1.023184E-07
40312500	9.445782E-08
40356250	1.186974E-07
40400000	1.191259E-07
40443750	1.019707E-07
40487500	8.31005E-08
40531250	1.126784E-07
40575000	7.738029E-08
40618750	1.147123E-07
40662500	7.127917E-08
40706250	1.177751E-07
40750000	8.695137E-08
40793750	1.20141E-07
40837500	1.20184E-07
40881250	1.174909E-07
40925000	7.422166E-08
40968750	8.439737E-08
41012500	8.57974E-08
41056250	1.079984E-07
41100000	1.178416E-07
41143750	1.166332E-07
41187500	1.106288E-07
41231250	1.179069E-07
41275000	1.268848E-07
41318750	6.930804E-08
41362500	9.977938E-08
41406250	1.112098E-07
41450000	8.952117E-08
41493750	7.734548E-08
41537500	1.068145E-07
41581250	9.122077E-08
41625000	1.070469E-07
41668750	1.400095E-07
41712500	6.414674E-08
41756250	8.941601E-08
41800000	8.383144E-08
41843750	1.056755E-07
41887500	1.211688E-07
41931250	1.15263E-07
41975000	1.204887E-07
42018750	1.456086E-07
42062500	9.570944E-08
42106250	1.240175E-07
42150000	1.252198E-07
42193750	9.71866E-08
42237500	1.219865E-07
42281250	1.003549E-07
42325000	8.952666E-08
42368750	9.944927E-08
42412500	1.107412E-07
42456250	1.45052E-07
42500000	1.003558E-07
42543750	1.109132E-07
42587500	9.270707E-08
42631250	1.19124E-07
42675000	1.329251E-07
42718750	1.126213E-07
42762500	1.085708E-07
42806250	1.156463E-07
42850000	3.78443E-07
42893750	1.042954E-07
42937500	6.918349E-08
42981250	9.714953E-08
43025000	1.088757E-07
43068750	1.139234E-07
43112500	9.174951E-08
43156250	8.011742E-08
43200000	1.094508E-07
43243750	6.727175E-08
43287500	1.140849E-07
43331250	9.357575E-08
43375000	9.721266E-08
43418750	6.976222E-08
43462500	1.031346E-07
43506250	1.088238E-07
43550000	1.069004E-07
43593750	7.329812E-08
43637500	1.121898E-07
43681250	8.342991E-08
43725000	1.048861E-07
43768750	9.467329E-08
43812500	1.153517E-07
43856250	1.043229E-07
43900000	1.046437E-07
43943750	9.926589E-08
43987500	1.049542E-07
44031250	9.762342E-08
44075000	9.278488E-08
44118750	1.141102E-07
44162500	8.122249E-08
44206250	1.132335E-07
44250000	9.439358E-08
44293750	9.901577E-08
44337500	9.828504E-08
44381250	1.353728E-07
44425000	7.396986E-08
44468750	9.739423E-08
44512500	6.606836E-08
44556250	9.148603E-08
44600000	1.033545E-07
44643750	6.616421E-08
44687500	8.989583E-08
44731250	8.815175E-08
44775000	1.199841E-07
44818750	9.772499E-08
44862500	9.509151E-08
44906250	9.048446E-08
44950000	1.059945E-07
44993750	9.632249E-08
45037500	8.628172E-08
45081250	1.075078E-07
45125000	6.802324E-08
45168750	7.151925E-08
45212500	8.936919E-08
45256250	9.786368E-08
45300000	8.238899E-08
45343750	7.440775E-08
45387500	1.089624E-07
45431250	7.68002E-08
45475000	8.578407E-08
45518750	1.007755E-07
45562500	9.505229E-08
45606250	7.785324E-08
45650000	9.944007E-08
45693750	8.939663E-08
45737500	9.430757E-08
45781250	7.075827E-08
45825000	9.194727E-08
45868750	1.140382E-07
45912500	8.468186E-08
45956250	9.314049E-08
46000000	1.099174E-07
46043750	9.117623E-08
46087500	1.006206E-07
46131250	7.550148E-08
46175000	6.90845E-08
46218750	1.000231E-07
46262500	7.322833E-08
46306250	7.297824E-08
46350000	9.65014E-08
46393750	1.192366E-07
46437500	8.370865E-08
46481250	6.232016E-08
46525000	1.133808E-07
46568750	1.074728E-07
46612500	8.998904E-08
46656250	9.357449E-08
46700000	1.056231E-07
46743750	1.08909E-07
46787500	7.071135E-08
46831250	8.548633E-08
46875000	6.393796E-08
46918750	6.49157E-08
46962500	1.011198E-07
47006250	9.325672E-08
47050000	9.218122E-08
47093750	6.131534E-08
47137500	9.715158E-08
47181250	6.827972E-08
47225000	6.806413E-08
47268750	6.088452E-08
47312500	7.162306E-08
47356250	9.302355E-08
47400000	1.009168E-07
47443750	8.385871E-08
47487500	1.123929E-07
47531250	7.057191E-08
47575000	8.85678E-08
47618750	9.780342E-08
47662500	7.321714E-08
47706250	8.935864E-08
47750000	9.911436E-08
47793750	8.591757E-08
47837500	7.234617E-08
47881250	1.026335E-07
47925000	7.09577E-08
47968750	9.535842E-08
48012500	8.454734E-08
48056250	8.179499E-08
48100000	8.517105E-08
48143750	9.549756E-08
48187500	7.497265E-08
48231250	6.71134E-08
48275000	1.010935E-07
48318750	7.926579E-08
48362500	8.817896E-08
48406250	8.906908E-08
48450000	7.976116E-08
48493750	8.254784E-08
48537500	9.951955E-08
48581250	1.023892E-07
48625000	9.790342E-08
48668750	9.134585E-08
48712500	6.900549E-08
48756250	8.003397E-08
48800000	9.244219E-08
48843750	6.327765E-08
48887500	9.149925E-08
48931250	9.170802E-08
48975000	8.212807E-08
49018750	6.241835E-08
49062500	7.399893E-08
49106250	6.471334E-08
49150000	8.320588E-08
49193750	8.133652E-08
49237500	8.232149E-08
49281250	9.027482E-08
49325000	6.346912E-08
49368750	1.000777E-07
49412500	1.065956E-07
49456250	8.167587E-08
49500000	9.255675E-08
49543750	7.8836E-08
49587500	8.105392E-08
49631250	6.908677E-08
49675000	8.55028E-08
49718750	7.129806E-08
49762500	7.91365E-08
49806250	9.252418E-08
49850000	9.612747E-08
49893750	9.491369E-08
49937500	8.493813E-08
49981250	9.519329E-08
50025000	8.382728E-08
50068750	7.99618E-08
50112500	7.621102E-08
50156250	8.266547E-08
50200000	6.913127E-08
50243750	1.042197E-07
50287500	8.284515E-08
50331250	9.911368E-08
50375000	8.874952E-08
50418750	8.886142E-08
50462500	8.33251E-08
50506250	7.989881E-08
50550000	9.655164E-08
50593750	8.077637E-08
50637500	8.975035E-08
50681250	8.695672E-08
50725000	6.422977E-08
50768750	7.161778E-08
50812500	6.357225E-08
50856250	8.537921E-08
50900000	7.104631E-08
50943750	8.734366E-08
50987500	7.383574E-08
51031250	5.991424E-08
51075000	8.369814E-08
51118750	6.484928E-08
51162500	7.685387E-08
51206250	7.783092E-08
51250000	1.069434E-07
51293750	7.79712E-08
51337500	8.5266E-08
51381250	9.046144E-08
51425000	1.772115E-07
51468750	8.259821E-08
51512500	8.967928E-08
51556250	8.488866E-08
51600000	1.05457E-07
51643750	7.789082E-08
51687500	7.312916E-08
51731250	9.329047E-08
51775000	9.632857E-08
51818750	7.063191E-08
51862500	8.56411E-08
51906250	1.075433E-07
51950000	5.782049E-08
51993750	7.475148E-08
52037500	9.353111E-08
52081250	6.46528E-08
52125000	7.872918E-08
52168750	7.475434E-08
52212500	5.902265E-08
52256250	9.837133E-08
52300000	6.85936E-08
52343750	7.539447E-08
52387500	7.363456E-08
52431250	7.702609E-08
52475000	6.486044E-08
52518750	6.297134E-08
52562500	8.636962E-08
52606250	6.017507E-08
52650000	7.281533E-08
52693750	7.607078E-08
52737500	8.771687E-08
52781250	7.567922E-08
52825000	9.968113E-08
52868750	7.474996E-08
52912500	7.004361E-08
52956250	9.920265E-08
53000000	7.517406E-08
53043750	6.559193E-08
53087500	8.799578E-08
53131250	5.900922E-08
53175000	6.474426E-08
53218750	8.01051E-08
53262500	6.415971E-08
53306250	7.116884E-08
53350000	8.412889E-08
53393750	6.047999E-08
53437500	6.799678E-08
53481250	8.553193E-08
53525000	8.084911E-08
53568750	7.194325E-08
53612500	7.222091E-08
53656250	8.629243E-08
53700000	1.055333E-07
53743750	6.355071E-08
53787500	6.751825E-08
53831250	7.650156E-08
53875000	5.945592E-08
53918750	7.988701E-08
53962500	8.260426E-08
54006250	6.830606E-08
54050000	7.812061E-08
54093750	8.729305E-08
54137500	5.781473E-08
54181250	5.258502E-08
54225000	6.836637E-08
54268750	8.535296E-08
54312500	7.129626E-08
54356250	7.930985E-08
54400000	5.16434E-08
54443750	6.466993E-08
54487500	7.201773E-08
54531250	9.154326E-08
54575000	5.052988E-08
54618750	6.191134E-08
54662500	8.027152E-08
54706250	5.489085E-08
54750000	6.852127E-08
54793750	8.844432E-08
54837500	1.040488E-07
54881250	7.891862E-08
54925000	5.601808E-08
54968750	6.331946E-08
55012500	6.776647E-08
55056250	6.288453E-08
55100000	6.498383E-08
55143750	8.322381E-08
55187500	6.724871E-08
55231250	1.866511E-07
55275000	6.553079E-08
55318750	4.876592E-08
55362500	7.37725E-08
55406250	7.055967E-08
55450000	5.873534E-08
55493750	7.110887E-08
55537500	7.882795E-08
55581250	7.605068E-08
55625000	7.964942E-08
55668750	6.902736E-08
55712500	7.687383E-08
55756250	7.060928E-08
55800000	8.197603E-08
55843750	7.76894E-08
55887500	6.987776E-08
55931250	8.171624E-08
55975000	6.725611E-08
56018750	7.772449E-08
56062500	5.793557E-08
56106250	7.206932E-08
56150000	6.804589E-08
56193750	6.185275E-08
56237500	6.308887E-08
56281250	5.489106E-08
56325000	8.024246E-08
56368750	6.58772E-08
56412500	7.855601E-08
56456250	7.436012E-08
56500000	5.502926E-08
56543750	7.248899E-08
56587500	7.975051E-08
56631250	6.118329E-08
56675000	8.346402E-08
56718750	8.094289E-08
56762500	7.855513E-08
56806250	6.522458E-08
56850000	8.592715E-08
56893750	8.192461E-08
56937500	8.083941E-08
56981250	8.220837E-08
57025000	8.068643E-08
57068750	5.882294E-08
57112500	6.839689E-08
57156250	7.576099E-08
57200000	5.628759E-08
57243750	5.265011E-08
57287500	7.55667E-08
57331250	6.287792E-08
57375000	6.788436E-08
57418750	7.004078E-08
57462500	6.907219E-08
57506250	7.832637E-08
57550000	8.17327E-08
57593750	5.434529E-08
57637500	8.870225E-08
57681250	5.841027E-08
57725000	6.178139E-08
57768750	6.771488E-08
57812500	6.460843E-08
57856250	7.929152E-08
57900000	8.014904E-08
57943750	7.71271E-08
57987500	7.040294E-08
58031250	6.551947E-08
58075000	7.611397E-08
58118750	6.39169E-08
58162500	7.206177E-08
58206250	5.933754E-08
58250000	5.801495E-08
58293750	6.411213E-08
58337500	6.703547E-08
58381250	9.006772E-08
58425000	6.616087E-08
58468750	6.56408E-08
58512500	6.506586E-08
58556250	8.32886E-08
58600000	6.890497E-08
58643750	6.984132E-08
58687500	5.367852E-08
58731250	4.943223E-08
58775000	6.304843E-08
58818750	7.104687E-08
58862500	6.326815E-08
58906250	5.538053E-08
58950000	6.170708E-08
58993750	7.019448E-08
59037500	9.187902E-08
59081250	5.807784E-08
59125000	4.851268E-08
59168750	6.233531E-08
59212500	6.130841E-08
59256250	7.185708E-08
59300000	5.757206E-08
59343750	5.82248E-08
59387500	5.079032E-08
59431250	7.042914E-08
59475000	5.246491E-08
59518750	6.700641E-08
59562500	5.920641E-08
59606250	6.860405E-08
59650000	6.32011E-08
59693750	5.714471E-08
59737500	4.307018E-08
59781250	5.962383E-08
59825000	7.627632E-08
59868750	6.546121E-08
59912500	6.480337E-08
59956250	4.926503E-08
60000000	6.17168E-08

Mar. 26 2024
'15:19:49
HF loop TM8
801 Pts
 
 
inside mumetal shield
*
*
*
*
Hz	V /sqrt(Hz)
5000000	1.405143E-07
5037500	8.502245E-08
5075000	1.025687E-07
5112500	9.034878E-08
5150000	7.756358E-08
5187500	8.728299E-08
5225000	1.213201E-07
5262500	6.102805E-08
5300000	9.379567E-08
5337500	8.792477E-08
5375000	8.029451E-08
5412500	1.110005E-07
5450000	1.140522E-07
5487500	1.002568E-07
5525000	9.497265E-08
5562500	8.256403E-08
5600000	1.255094E-07
5637500	1.465249E-07
5675000	1.366183E-07
5712500	1.245596E-07
5750000	1.083149E-07
5787500	1.488044E-07
5825000	1.24349E-07
5862500	1.213923E-07
5900000	9.721538E-08
5937500	1.218617E-07
5975000	1.198067E-07
6012500	1.129232E-07
6050000	1.256748E-07
6087500	1.60385E-07
6125000	1.021201E-07
6162500	1.141737E-07
6200000	3.028516E-07
6237500	1.325044E-07
6275000	1.0291E-07
6312500	1.435646E-07
6350000	1.186676E-07
6387500	1.263772E-07
6425000	1.384514E-07
6462500	1.258056E-07
6500000	6.933298E-08
6537500	1.048274E-07
6575000	1.287145E-07
6612500	9.646619E-08
6650000	1.440071E-07
6687500	1.272007E-07
6725000	1.168018E-07
6762500	9.322959E-08
6800000	1.053551E-07
6837500	1.415806E-07
6875000	1.487969E-07
6912500	1.337412E-07
6950000	1.208884E-07
6987500	1.143441E-07
7025000	1.464806E-07
7062500	1.308624E-07
7100000	1.103034E-07
7137500	2.156238E-07
7175000	1.465663E-07
7212500	2.057982E-07
7250000	2.196067E-07
7287500	2.125752E-07
7325000	2.662847E-07
7362500	2.956412E-07
7400000	2.348192E-07
7437500	1.460247E-07
7475000	3.13371E-07
7512500	1.915235E-07
7550000	2.943844E-07
7587500	2.737705E-07
7625000	3.327942E-07
7662500	3.011182E-07
7700000	4.329365E-07
7737500	2.982127E-07
7775000	3.403613E-07
7812500	3.875422E-07
7850000	3.781295E-07
7887500	3.277428E-07
7925000	2.684793E-07
7962500	3.795932E-07
8000000	3.733277E-07
8037500	3.400984E-07
8075000	4.213391E-07
8112500	3.376526E-07
8150000	4.031564E-07
8187500	4.449334E-07
8225000	3.452249E-07
8262500	4.419785E-07
8300000	7.693581E-07
8337500	5.117656E-07
8375000	4.05028E-07
8412500	7.357395E-07
8450000	4.810353E-07
8487500	6.034946E-07
8525000	9.02772E-07
8562500	7.012364E-07
8600000	5.866788E-07
8637500	9.647048E-07
8675000	8.67566E-07
8712500	8.189136E-07
8750000	7.913537E-07
8787500	1.031324E-06
8825000	1.043245E-06
8862500	1.012782E-06
8900000	1.571203E-06
8937500	1.114934E-06
8975000	1.454942E-06
9012500	1.051853E-06
9050000	1.315685E-06
9087500	1.344349E-06
9125000	1.387571E-06
9162500	1.967703E-06
9200000	1.331092E-06
9237500	2.199049E-06
9275000	1.069759E-06
9312500	2.274431E-06
9350000	1.339649E-06
9387500	2.645448E-06
9425000	2.127021E-06
9462500	3.778963E-06
9500000	3.70315E-06
9537500	2.938964E-06
9575000	7.042913E-06
9612500	2.87805E-06
9650000	2.975904E-06
9687500	2.028944E-06
9725000	2.353005E-06
9762500	2.793869E-06
9800000	1.861162E-06
9837500	1.924797E-06
9875000	1.496284E-06
9912500	2.048144E-06
9950000	1.197623E-06
9987500	1.670751E-06
10025000	1.151191E-06
10062500	8.133173E-07
10100000	1.573883E-06
10137500	7.749605E-07
10175000	9.808737E-07
10212500	8.115497E-07
10250000	1.178387E-06
10287500	1.190426E-06
10325000	1.118974E-06
10362500	6.079654E-07
10400000	6.531386E-07
10437500	5.271749E-07
10475000	9.000656E-07
10512500	5.110592E-07
10550000	5.367236E-07
10587500	5.277464E-07
10625000	5.463511E-07
10662500	9.082243E-07
10700000	4.425975E-07
10737500	6.156309E-07
10775000	4.269204E-07
10812500	4.558705E-07
10850000	6.044903E-07
10887500	5.116584E-07
10925000	4.683505E-07
10962500	3.796617E-07
11000000	3.842331E-07
11037500	4.51616E-07
11075000	2.10653E-07
11112500	2.426723E-07
11150000	3.839617E-07
11187500	3.054067E-07
11225000	4.121277E-07
11262500	1.942245E-07
11300000	2.116105E-07
11337500	2.536567E-07
11375000	1.862352E-07
11412500	2.282037E-07
11450000	1.89617E-07
11487500	1.827045E-07
11525000	2.38643E-07
11562500	2.005859E-07
11600000	2.664413E-07
11637500	2.33913E-07
11675000	5.238805E-07
11712500	2.164048E-07
11750000	2.372654E-07
11787500	2.46236E-07
11825000	2.815288E-07
11862500	3.256212E-07
11900000	2.754276E-07
11937500	3.820089E-07
11975000	6.686249E-07
12012500	1.150745E-06
12050000	5.303011E-07
12087500	4.134851E-07
12125000	4.831421E-07
12162500	3.653979E-07
12200000	2.259475E-07
12237500	3.725686E-07
12275000	2.895239E-07
12312500	2.386271E-07
12350000	5.220298E-07
12387500	1.562173E-07
12425000	6.695643E-07
12462500	2.571873E-07
12500000	1.935916E-07
12537500	2.076325E-07
12575000	2.251283E-07
12612500	2.958957E-07
12650000	1.688908E-07
12687500	3.814729E-07
12725000	2.47829E-07
12762500	3.299098E-07
12800000	7.442322E-07
12837500	8.280531E-07
12875000	2.21061E-07
12912500	3.366515E-07
12950000	2.854734E-07
12987500	7.672604E-07
13025000	8.086581E-07
13062500	2.37921E-07
13100000	6.717821E-07
13137500	1.770493E-07
13175000	5.233978E-07
13212500	2.402124E-07
13250000	2.129974E-07
13287500	1.958437E-07
13325000	2.100111E-07
13362500	6.220432E-07
13400000	2.879448E-07
13437500	4.351856E-07
13475000	2.371366E-07
13512500	4.423749E-07
13550000	4.823616E-07
13587500	2.957754E-07
13625000	4.103849E-07
13662500	2.105294E-07
13700000	3.277985E-07
13737500	4.384534E-07
13775000	2.40965E-07
13812500	2.715923E-07
13850000	2.019639E-07
13887500	3.789554E-07
13925000	4.442029E-07
13962500	2.312155E-07
14000000	2.457599E-07
14037500	3.733706E-07
14075000	2.996707E-07
14112500	4.97372E-07
14150000	2.825868E-07
14187500	2.633244E-07
14225000	2.562194E-07
14262500	4.128813E-07
14300000	4.03056E-07
14337500	3.235265E-07
14375000	3.056092E-07
14412500	4.388104E-07
14450000	5.272058E-07
14487500	2.996068E-07
14525000	3.387083E-07
14562500	2.594821E-07
14600000	5.097041E-07
14637500	5.372171E-07
14675000	3.424778E-07
14712500	2.858197E-07
14750000	3.349305E-07
14787500	3.887835E-07
14825000	2.598763E-07
14862500	4.712354E-07
14900000	5.332337E-07
14937500	4.952145E-07
14975000	3.866377E-07
15012500	3.055199E-07
15050000	4.644327E-07
15087500	3.06132E-07
15125000	4.838075E-07
15162500	4.732448E-07
15200000	5.469188E-07
15237500	6.019291E-07
15275000	4.745704E-07
15312500	4.945216E-07
15350000	4.451726E-07
15387500	5.868232E-07
15425000	2.888362E-07
15462500	4.600546E-07
15500000	5.304958E-07
15537500	5.340036E-07
15575000	3.629713E-07
15612500	3.677871E-07
15650000	2.974199E-07
15687500	5.214195E-07
15725000	3.435234E-07
15762500	3.61625E-07
15800000	4.259125E-07
15837500	4.02222E-07
15875000	7.480868E-07
15912500	4.871015E-07
15950000	4.042473E-07
15987500	2.671425E-07
16025000	4.115103E-07
16062500	8.646455E-07
16100000	3.790101E-07
16137500	5.436307E-07
16175000	3.523047E-07
16212500	3.643915E-07
16250000	7.227284E-07
16287500	3.403359E-07
16325000	3.245941E-07
16362500	3.277162E-07
16400000	2.818722E-07
16437500	7.068302E-07
16475000	3.927377E-07
16512500	2.486765E-07
16550000	2.78853E-07
16587500	3.291855E-07
16625000	7.007246E-07
16662500	3.555903E-07
16700000	2.432378E-07
16737500	2.649959E-07
16775000	2.245624E-07
16812500	4.741031E-07
16850000	2.243573E-07
16887500	2.526819E-07
16925000	2.054778E-07
16962500	2.147478E-07
17000000	3.9357E-07
17037500	1.68915E-07
17075000	1.820695E-07
17112500	1.710531E-07
17150000	2.065506E-07
17187500	3.68907E-07
17225000	3.692604E-07
17262500	3.351884E-07
17300000	2.219068E-07
17337500	2.800006E-07
17375000	2.52665E-07
17412500	2.909553E-07
